lab_prod,ndc,rxcui,atc4,g_rxcui,name,concept_name
007813132,00781313295,1743855,D07AA; D10AA; H02AB,6902; 6902; 6902,methylprednisolone; methylprednisolone; methylprednisolone,1 ML methylprednisolone acetate 80 MG/ML Injection
000093475,00009347501,1743856,D07AA; D10AA; H02AB,6902; 6902; 6902,methylprednisolone; methylprednisolone; methylprednisolone,1 ML methylprednisolone acetate 80 MG/ML Injection [Depo-Medrol]
004091778,00409177835,1744259,C07AB,6918,metoprolol,5 ML metoprolol tartrate 1 MG/ML Cartridge
005913525,00591352530,1745091,C01BB; C05AD; D04AB; N01BB; R02AD; S01HA; S02DA,6387; 6387; 6387; 6387; 6387; 6387; 6387,lidocaine; lidocaine; lidocaine; lidocaine; lidocaine; lidocaine; lidocaine,lidocaine 0.05 MG/MG Medicated Patch
084703590,08470359001,1745805,"","","","NEEDLE,PEN 31G,6MM"
082143597,08214359719,1745805,"","","","NEEDLE,PEN 31G,6MM"
082714502,08271450200,1745805,"","","","NEEDLE,PEN 31G,6MM"
082220956,08222095633,1745805,"","","","NEEDLE,PEN 31G,6MM"
082140587,08214058717,1745805,"","","","NEEDLE,PEN 31G,6MM"
383960472,38396047202,1745805,"","","","NEEDLE,PEN 31G,6MM"
575150095,57515009563,1745805,"","","","NEEDLE,PEN 31G,6MM"
084702090,08470209001,1745805,"","","","NEEDLE,PEN 31G,6MM"
383960706,38396070693,1745805,"","","","NEEDLE,PEN 31G,6MM"
082140907,08214090724,1745805,"","","","NEEDLE,PEN 31G,6MM"
680160907,68016090728,1745805,"","","","NEEDLE,PEN 31G,6MM"
084740100,08474010078,1745805,"","","","NEEDLE,PEN 31G,6MM"
084963104,08496310401,1745805,"","","","NEEDLE,PEN 31G,6MM"
284650045,28465004502,1745805,"","","","NEEDLE,PEN 31G,6MM"
083969004,08396900400,1745805,"","","","NEEDLE,PEN 31G,6MM"
918990998,91899099891,1745805,"","","","NEEDLE,PEN 31G,6MM"
610590907,61059090737,1745805,"","","","NEEDLE,PEN 31G,6MM"
877010405,87701040519,1745805,"","","","NEEDLE,PEN 31G,6MM"
085173590,08517359036,1745805,"","","","NEEDLE,PEN 31G,6MM"
610590597,61059059719,1745805,"","","","NEEDLE,PEN 31G,6MM"
084701190,08470119001,1745805,"","","","NEEDLE,PEN 31G,6MM"
083969010,08396901034,1745805,"","","","NEEDLE,PEN 31G,6MM"
355150959,35515095939,1745805,"","","","NEEDLE,PEN 31G,6MM"
983020002,98302000200,1745805,"","","","NEEDLE,PEN 31G,6MM"
083969001,08396900100,1745805,"","","","NEEDLE,PEN 31G,6MM"
084703890,08470389001,1745805,"","","","NEEDLE,PEN 31G,6MM"
082227100,08222710048,1745805,"","","","NEEDLE,PEN 31G,6MM"
082140890,08214089054,1745805,"","","","NEEDLE,PEN 31G,6MM"
082903201,08290320109,1745806,"","","","NEEDLE,PEN 31G,8MM"
082903208,08290320881,1745806,"","","","NEEDLE,PEN 31G,8MM"
084703530,08470353001,1745806,"","","","NEEDLE,PEN 31G,8MM"
383960470,38396047002,1745806,"","","","NEEDLE,PEN 31G,8MM"
372050418,37205041878,1745806,"","","","NEEDLE,PEN 31G,8MM"
082143537,08214353719,1745806,"","","","NEEDLE,PEN 31G,8MM"
082143530,08214353001,1745806,"","","","NEEDLE,PEN 31G,8MM"
082149989,08214998921,1745806,"","","","NEEDLE,PEN 31G,8MM"
383960621,38396062103,1745806,"","","","NEEDLE,PEN 31G,8MM"
082140577,08214057717,1745806,"","","","NEEDLE,PEN 31G,8MM"
383960702,38396070218,1745806,"","","","NEEDLE,PEN 31G,8MM"
862270121,86227012155,1745806,"","","","NEEDLE,PEN 31G,8MM"
082714503,08271450300,1745806,"","","","NEEDLE,PEN 31G,8MM"
082220958,08222095831,1745806,"","","","NEEDLE,PEN 31G,8MM"
082140307,08214030724,1745806,"","","","NEEDLE,PEN 31G,8MM"
084963106,08496310601,1745806,"","","","NEEDLE,PEN 31G,8MM"
680160307,68016030728,1745806,"","","","NEEDLE,PEN 31G,8MM"
084740101,08474010178,1745806,"","","","NEEDLE,PEN 31G,8MM"
610590537,61059053719,1745806,"","","","NEEDLE,PEN 31G,8MM"
085173530,08517353036,1745806,"","","","NEEDLE,PEN 31G,8MM"
083969005,08396900500,1745806,"","","","NEEDLE,PEN 31G,8MM"
083969013,08396901334,1745806,"","","","NEEDLE,PEN 31G,8MM"
901660831,90166083152,1745806,"","","","NEEDLE,PEN 31G,8MM"
610590307,61059030735,1745806,"","","","NEEDLE,PEN 31G,8MM"
084701130,08470113001,1745806,"","","","NEEDLE,PEN 31G,8MM"
384150318,38415031831,1745806,"","","","NEEDLE,PEN 31G,8MM"
083969011,08396901134,1745806,"","","","NEEDLE,PEN 31G,8MM"
891340630,89134063002,1745806,"","","","NEEDLE,PEN 31G,8MM"
083969002,08396900200,1745806,"","","","NEEDLE,PEN 31G,8MM"
610590530,61059053036,1745806,"","","","NEEDLE,PEN 31G,8MM"
082140830,08214083054,1745806,"","","","NEEDLE,PEN 31G,8MM"
084703830,08470383001,1745806,"","","","NEEDLE,PEN 31G,8MM"
891340744,89134074402,1745806,"","","","NEEDLE,PEN 31G,8MM"
192830412,19283041223,1745806,"","","","NEEDLE,PEN 31G,8MM"
547990305,54799030500,1747136,"","","",EYELID CLEANSER COMPLIANCE KIT
005174002,00517400225,1789947,A03AD; G04BE,7895; 7895,papaverine; papaverine,2 ML papaverine hydrochloride 30 MG/ML Injection
150540500,15054050001,1789953,"","","",abobotulinumtoxinA 500 UNT Injection [Dysport]
007035043,00703504303,1790097,L01DB,3639,doxorubicin,5 ML doxorubicin hydrochloride 2 MG/ML Injection
000693030,00069303020,1790097,L01DB,3639,doxorubicin,5 ML doxorubicin hydrochloride 2 MG/ML Injection
000693031,00069303120,1790099,L01DB,3639,doxorubicin,10 ML doxorubicin hydrochloride 2 MG/ML Injection
007035046,00703504601,1790100,L01DB,3639,doxorubicin,25 ML doxorubicin hydrochloride 2 MG/ML Injection
633230883,63323088330,1790100,L01DB,3639,doxorubicin,25 ML doxorubicin hydrochloride 2 MG/ML Injection
000693032,00069303220,1790100,L01DB,3639,doxorubicin,25 ML doxorubicin hydrochloride 2 MG/ML Injection
531500315,53150031501,1790100,L01DB,3639,doxorubicin,25 ML doxorubicin hydrochloride 2 MG/ML Injection
596760960,59676096001,1790131,L01DB,3639,doxorubicin,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil]
473350082,47335008250,1790181,L01DB,3639,doxorubicin,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [LipoDox]
584680123,58468012301,1790220,H05BX,11516,doxercalciferol,2 ML doxercalciferol 0.002 MG/ML Injection [Hectorol]
000881206,00088120632,1790819,A04AA,68091,dolasetron,5 ML dolasetron mesylate 20 MG/ML Injection [Anzemet]
553900565,55390056510,1791232,C05AE; C08DB,3443; 3443,diltiazem; diltiazem,10 ML diltiazem hydrochloride 5 MG/ML Injection
007030404,00703040402,1791371,A16AA,42955,levocarnitine,5 ML levocarnitine 200 MG/ML Injection
004097715,00409771503,1791408,A06AD; B05BC; B05CX; R05CB; V04CX,6628; 6628; 6628; 6628; 6628,mannitol; mannitol; mannitol; mannitol; mannitol,500 ML mannitol 200 MG/ML Injection
633230142,63323014210,1791593,L01AA,5657,ifosfamide,ifosfamide 1000 MG Injection
100190925,10019092582,1791593,L01AA,5657,ifosfamide,ifosfamide 1000 MG Injection
633230117,63323011710,1791701,L01BC,4492,fluorouracil,10 ML fluorouracil 50 MG/ML Injection
101390063,10139006311,1791701,L01BC,4492,fluorouracil,10 ML fluorouracil 50 MG/ML Injection
667580044,66758004403,1791701,L01BC,4492,fluorouracil,10 ML fluorouracil 50 MG/ML Injection
007033015,00703301513,1791703,L01BC,4492,fluorouracil,10 ML fluorouracil 50 MG/ML Injection [Adrucil]
633230012,63323001201,1791721,H01BB,7824,oxytocin,1 ML oxytocin 10 UNT/ML Injection
004092776,00409277602,1791842,C01CE,52769,milrinone,200 ML milrinone lactate 0.2 MG/ML Injection
633230617,63323061720,1791859,C01CE,52769,milrinone,20 ML milrinone lactate 1 MG/ML Injection
001439709,00143970910,1791859,C01CE,52769,milrinone,20 ML milrinone lactate 1 MG/ML Injection
001439708,00143970801,1791861,C01CE,52769,milrinone,50 ML milrinone lactate 1 MG/ML Injection
669770101,66977010106,1792034,"","","","RADIAPLEXRX GEL,TOP"
007813245,00781324572,1792144,A01AC; C05AA; D07AB; D07XB; H02AB; R01AD; R03BA; S01BA,10759; 10759; 10759; 10759; 10759; 10759; 10759; 10759,triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone,1 ML triamcinolone acetonide 40 MG/ML Injection
003270011,00327001105,1792398,A09AB; A02AA; A06AD,21183; 29155; 29155,citric acid; magnesium carbonate; magnesium carbonate,citric acid 66 MG/ML / gluconolactone 1.98 MG/ML / magnesium carbonate 32.7 MG/ML Irrigation Solution [Renacidin]
007813169,00781316907,1793916,N02CC,37418,sumatriptan,0.5 ML sumatriptan 8 MG/ML Auto-Injector
005175602,00517560225,1794552,N05BB,5553,hydroxyzine,2 ML hydroxyzine hydrochloride 50 MG/ML Injection
005175601,00517560125,1794554,N05BB,5553,hydroxyzine,1 ML hydroxyzine hydrochloride 50 MG/ML Injection
003380077,00338007704,1794887,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 2 MG/ML Injection
578960621,57896062101,1795035,"","","",PROPRIETARY
003380085,00338008504,1795250,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection
002647612,00264761200,1795250,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection
004097926,00409792602,1795254,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,250 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection
003380089,00338008904,1795346,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection
004097941,00409794109,1795346,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection
002647610,00264761000,1795346,B05CX; V04CA; V06DC; A12CA; B05CB; B05XA,4850; 4850; 4850; 9863; 9863; 9863,glucose; glucose; glucose; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection
003380023,00338002304,1795481,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,1000 ML glucose 100 MG/ML Injection
004096648,00409664802,1795514,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,50 ML glucose 500 MG/ML Injection
004097936,00409793619,1795518,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,500 ML glucose 500 MG/ML Injection
004097923,00409792323,1795609,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,100 ML glucose 50 MG/ML Injection
003380017,00338001702,1795610,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,250 ML glucose 50 MG/ML Injection
002647510,00264751020,1795610,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,250 ML glucose 50 MG/ML Injection
004097922,00409792209,1795612,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,1000 ML glucose 50 MG/ML Injection
002641510,00264151031,1795616,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,50 ML glucose 50 MG/ML Injection
004097100,00409710066,1795616,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,50 ML glucose 50 MG/ML Injection
003380551,00338055111,1795616,B05CX; V04CA; V06DC,4850; 4850; 4850,glucose; glucose; glucose,50 ML glucose 50 MG/ML Injection
743000000,74300000071,1797059,"","","",zinc oxide 0.4 MG/MG Paste [Desitin]
605050826,60505082601,1797833,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.021 MG/ACTUAT Metered Dose Nasal Spray
242080398,24208039830,1797833,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.021 MG/ACTUAT Metered Dose Nasal Spray
000540045,00054004544,1797833,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.021 MG/ACTUAT Metered Dose Nasal Spray
005970081,00597008130,1797835,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.021 MG/ACTUAT Metered Dose Nasal Spray [Atrovent]
634020737,63402073760,1797840,R01AD; R03BA,274964; 274964,ciclesonide; ciclesonide,ciclesonide 0.037 MG/ACTUAT Metered Dose Nasal Spray [Zetonna]
634020701,63402070101,1797843,R01AD; R03BA,274964; 274964,ciclesonide; ciclesonide,ciclesonide 0.05 MG/ACTUAT Metered Dose Nasal Spray [Omnaris]
000540046,00054004641,1797844,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.042 MG/ACTUAT Metered Dose Nasal Spray
605050827,60505082701,1797844,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.042 MG/ACTUAT Metered Dose Nasal Spray
242080399,24208039915,1797844,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,ipratropium bromide 0.042 MG/ACTUAT Metered Dose Nasal Spray
005970086,00597008676,1797845,R01AX; R03BB,203212; 203212,ipratropium bromide; ipratropium bromide,Ipratropium Bromide 0.042 MG/ACTUAT Metered Dose Nasal Spray [Atrovent]
000370245,00037024523,1797849,R01AC; R06AX; S01GX; D07AC; R01AD; R03BA,18603; 18603; 18603; 41126; 41126; 41126,azelastine; azelastine; azelastine; fluticasone; fluticasone; fluticasone,azelastine hydrochloride 0.137 MG/ACTUAT / fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Dymista]
577820397,57782039726,1797851,A07EB; D11AH; R01AC; R03BC; S01GX,42612; 42612; 42612; 42612; 42612,cromolyn; cromolyn; cromolyn; cromolyn; cromolyn,cromolyn sodium 5.2 MG/ACTUAT Metered Dose Nasal Spray
005178880,00517888005,1797857,M01AB; S01BC,35827; 35827,ketorolac; ketorolac,ketorolac tromethamine 15.8 MG/ACTUAT Metered Dose Nasal Spray [Sprix]
000532453,00053245300,1797861,H01BA,3251,desmopressin,desmopressin acetate 0.15 MG/ACTUAT Metered Dose Nasal Spray [Stimate]
000536871,00053687100,1797861,H01BA,3251,desmopressin,desmopressin acetate 0.15 MG/ACTUAT Metered Dose Nasal Spray [Stimate]
242080344,24208034425,1797863,R01AD; R03BA,25120; 25120,flunisolide; flunisolide,flunisolide 0.025 MG/ACTUAT Metered Dose Nasal Spray
649800510,64980051025,1797863,R01AD; R03BA,25120; 25120,flunisolide; flunisolide,flunisolide 0.025 MG/ACTUAT Metered Dose Nasal Spray
605050833,60505083305,1797867,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray
515250294,51525029403,1797867,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray
473350779,47335077991,1797867,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray
000851288,00085128801,1797870,D07AC; D07XC; R01AD; R03BA,108118; 108118; 108118; 108118,mometasone; mometasone; mometasone; mometasone,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex]
545694601,54569460100,1797870,D07AC; D07XC; R01AD; R03BA,108118; 108118; 108118; 108118,mometasone; mometasone; mometasone; mometasone,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex]
548684174,54868417400,1797870,D07AC; D07XC; R01AD; R03BA,108118; 108118; 108118; 108118,mometasone; mometasone; mometasone; mometasone,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex]
499990474,49999047450,1797870,D07AC; D07XC; R01AD; R03BA,108118; 108118; 108118; 108118,mometasone; mometasone; mometasone; mometasone,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex]
000370242,00037024230,1797871,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,Azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray [Astepro]
605050824,60505082400,1797872,R01AD; R03BA,25120; 25120,flunisolide; flunisolide,flunisolide 0.029 MG/ACTUAT Metered Dose Nasal Spray
000370241,00037024130,1797876,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray [Astelin]
545695625,54569562500,1797876,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.137 MG/ACTUAT Metered Dose Nasal Spray [Astelin]
000370243,00037024330,1797884,R01AC; R06AX; S01GX,18603; 18603; 18603,azelastine; azelastine; azelastine,azelastine hydrochloride 0.206 MG/ACTUAT Metered Dose Nasal Spray [Astepro]
000095401,00009540101,1797888,N07BA,7407,nicotine,nicotine 0.5 MG/ACTUAT Metered Dose Nasal Spray [Nicotrol]
001730753,00173075300,1797892,D07AC; R01AD; R03BA; R01AD; R03BA,41126; 41126; 41126; 705022; 705022,fluticasone; fluticasone; fluticasone; fluticasone furoate; fluticasone furoate,fluticasone furoate 0.0275 MG/ACTUAT Metered Dose Nasal Spray [Veramyst]
000650332,00065033230,1797898,R01AC; S01GX,135391; 135391,olopatadine; olopatadine,olopatadine hydrochloride 0.665 MG/ACTUAT Metered Dose Nasal Spray [PATANASE]
000543270,00054327099,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
605050829,60505082901,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
499990982,49999098216,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
503830700,50383070016,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
548685545,54868554500,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
001733001,00173300101,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
605050847,60505084703,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
604290195,60429019515,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
604320264,60432026415,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
605050850,60505085003,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
669930024,66993002452,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
216950704,21695070416,1797907,D07AC; R01AD; R03BA,41126; 41126; 41126,fluticasone; fluticasone; fluticasone,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
000932085,00093208517,1797913,A01AC; C05AA; D07AB; D07XB; H02AB; R01AD; R03BA; S01BA,10759; 10759; 10759; 10759; 10759; 10759; 10759; 10759,triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray
009551710,00955171016,1797913,A01AC; C05AA; D07AB; D07XB; H02AB; R01AD; R03BA; S01BA,10759; 10759; 10759; 10759; 10759; 10759; 10759; 10759,triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone; triamcinolone,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray
